Provider,inpatient_claim_count,in_sum_amt,in_mean_amt,in_std_amt,in_unique_benes,outpatient_claim_count,out_sum_amt,out_mean_amt,out_std_amt,out_unique_benes,total_claim_count,total_sum_amt,mean_amt_overall,pct_inpatient,unique_beneficiaries,PotentialFraud,_label_raw,_label
PRV51200,0.0,0.0,0.0,0.0,0.0,19.0,4420.0,232.6315789473684,417.0643716004515,16.0,19.0,4420.0,232.6315789473684,0.0,16.0,No,No,legit
PRV51201,0.0,0.0,0.0,0.0,0.0,45.0,10660.0,236.88888888888889,550.4412371503024,41.0,45.0,10660.0,236.88888888888889,0.0,41.0,No,No,legit
PRV51202,0.0,0.0,0.0,0.0,0.0,12.0,5010.0,417.5,890.3331858457158,12.0,12.0,5010.0,417.5,0.0,12.0,No,No,legit
PRV51203,0.0,0.0,0.0,0.0,0.0,21.0,15340.0,730.4761904761905,1977.689248063194,20.0,21.0,15340.0,730.4761904761905,0.0,20.0,No,No,legit
PRV51204,0.0,0.0,0.0,0.0,0.0,499.0,155180.0,310.9819639278557,651.8833063176052,398.0,499.0,155180.0,310.9819639278557,0.0,398.0,No,No,legit
PRV51205,0.0,0.0,0.0,0.0,0.0,10.0,4660.0,466.0,1030.686933824018,10.0,10.0,4660.0,466.0,0.0,10.0,No,No,legit
PRV51206,0.0,0.0,0.0,0.0,0.0,10.0,1560.0,156.0,149.75535605335347,10.0,10.0,1560.0,156.0,0.0,10.0,No,No,legit
PRV51207,3.0,51000.0,17000.0,19313.207915827967,3.0,0.0,0.0,0.0,0.0,0.0,3.0,51000.0,17000.0,1.0,3.0,No,No,legit
PRV51209,0.0,0.0,0.0,0.0,0.0,42.0,9910.0,235.95238095238096,351.26294454967064,38.0,42.0,9910.0,235.95238095238096,0.0,38.0,No,No,legit
PRV51210,0.0,0.0,0.0,0.0,0.0,9.0,2890.0,321.1111111111111,441.03413826041975,9.0,9.0,2890.0,321.1111111111111,0.0,9.0,No,No,legit
PRV51211,0.0,0.0,0.0,0.0,0.0,2.0,100.0,50.0,70.71067811865476,2.0,2.0,100.0,50.0,0.0,2.0,No,No,legit
PRV51212,0.0,0.0,0.0,0.0,0.0,15.0,6260.0,417.3333333333333,829.2205175142898,15.0,15.0,6260.0,417.3333333333333,0.0,15.0,No,No,legit
PRV51213,0.0,0.0,0.0,0.0,0.0,2.0,50.0,25.0,7.0710678118654755,2.0,2.0,50.0,25.0,0.0,2.0,No,No,legit
PRV51214,0.0,0.0,0.0,0.0,0.0,8.0,3200.0,400.0,603.3951560012014,8.0,8.0,3200.0,400.0,0.0,8.0,No,No,legit
PRV51215,0.0,0.0,0.0,0.0,0.0,10.0,1610.0,161.0,162.98943387703252,10.0,10.0,1610.0,161.0,0.0,10.0,No,No,legit
PRV51216,0.0,0.0,0.0,0.0,0.0,71.0,15560.0,219.1549295774648,495.28562171992735,66.0,71.0,15560.0,219.1549295774648,0.0,66.0,No,No,legit
PRV51217,0.0,0.0,0.0,0.0,0.0,5.0,2930.0,586.0,856.434469180217,5.0,5.0,2930.0,586.0,0.0,5.0,No,No,legit
PRV51218,0.0,0.0,0.0,0.0,0.0,7.0,520.0,74.28571428571429,61.06202935189288,7.0,7.0,520.0,74.28571428571429,0.0,7.0,No,No,legit
PRV51219,0.0,0.0,0.0,0.0,0.0,8.0,5330.0,666.25,1109.4520848470333,8.0,8.0,5330.0,666.25,0.0,8.0,No,No,legit
PRV51221,0.0,0.0,0.0,0.0,0.0,1.0,70.0,70.0,0.0,1.0,1.0,70.0,70.0,0.0,1.0,No,No,legit
PRV51222,0.0,0.0,0.0,0.0,0.0,5.0,860.0,172.0,167.69019053003666,3.0,5.0,860.0,172.0,0.0,3.0,No,No,legit
PRV51224,0.0,0.0,0.0,0.0,0.0,7.0,3130.0,447.14285714285717,569.5821358889423,7.0,7.0,3130.0,447.14285714285717,0.0,7.0,No,No,legit
PRV51225,0.0,0.0,0.0,0.0,0.0,8.0,1190.0,148.75,191.64233800046824,8.0,8.0,1190.0,148.75,0.0,8.0,No,No,legit
PRV51226,0.0,0.0,0.0,0.0,0.0,20.0,7430.0,371.5,599.6865409265251,19.0,20.0,7430.0,371.5,0.0,19.0,No,No,legit
PRV51228,0.0,0.0,0.0,0.0,0.0,5.0,430.0,86.0,73.348483283569,5.0,5.0,430.0,86.0,0.0,5.0,No,No,legit
PRV51229,0.0,0.0,0.0,0.0,0.0,47.0,12410.0,264.0425531914894,499.5548434637804,44.0,47.0,12410.0,264.0425531914894,0.0,44.0,No,No,legit
PRV51230,0.0,0.0,0.0,0.0,0.0,30.0,12490.0,416.3333333333333,634.1352152848538,30.0,30.0,12490.0,416.3333333333333,0.0,30.0,No,No,legit
PRV51231,2.0,16000.0,8000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,16000.0,8000.0,1.0,2.0,No,No,legit
PRV51232,1.0,26000.0,26000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,26000.0,26000.0,1.0,1.0,No,No,legit
PRV51233,3.0,27000.0,9000.0,7549.83443527075,3.0,0.0,0.0,0.0,0.0,0.0,3.0,27000.0,9000.0,1.0,3.0,No,No,legit
PRV51234,5.0,29000.0,5800.0,5167.204273105525,5.0,0.0,0.0,0.0,0.0,0.0,5.0,29000.0,5800.0,1.0,5.0,No,No,legit
PRV51235,2.0,10000.0,5000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,10000.0,5000.0,1.0,2.0,No,No,legit
PRV51236,1.0,12000.0,12000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12000.0,12000.0,1.0,1.0,No,No,legit
PRV51237,1.0,19000.0,19000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,19000.0,19000.0,1.0,1.0,No,No,legit
PRV51238,8.0,132000.0,16500.0,11122.692377040989,8.0,0.0,0.0,0.0,0.0,0.0,8.0,132000.0,16500.0,1.0,8.0,No,No,legit
PRV51239,1.0,5000.0,5000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5000.0,5000.0,1.0,1.0,No,No,legit
PRV51240,11.0,81000.0,7363.636363636364,5371.642714714509,11.0,49.0,13020.0,265.7142857142857,542.7476393315774,29.0,60.0,94020.0,1567.0,0.18333333333333332,40.0,No,No,legit
PRV51241,10.0,78000.0,7800.0,5613.475849338902,9.0,50.0,12210.0,244.2,386.7187450267985,38.0,60.0,90210.0,1503.5,0.16666666666666666,47.0,No,No,legit
PRV51242,11.0,88000.0,8000.0,5196.152422706632,10.0,100.0,29200.0,292.0,663.2945016805097,79.0,111.0,117200.0,1055.855855855856,0.0990990990990991,89.0,Yes,Yes,fraud
PRV51243,0.0,0.0,0.0,0.0,0.0,36.0,6330.0,175.83333333333334,462.78273211395555,15.0,36.0,6330.0,175.83333333333334,0.0,15.0,No,No,legit
PRV51244,200.0,1796100.0,8980.5,8186.314707636298,166.0,1215.0,357890.0,294.559670781893,767.0057421047368,587.0,1415.0,2153990.0,1522.2544169611308,0.1413427561837456,753.0,Yes,Yes,fraud
PRV51245,4.0,20000.0,5000.0,2708.01280154532,4.0,169.0,63630.0,376.50887573964496,677.5509128501604,55.0,173.0,83630.0,483.4104046242775,0.023121387283236993,59.0,No,No,legit
PRV51247,10.0,74000.0,7400.0,5680.375574437545,7.0,24.0,2240.0,93.33333333333333,78.77688177028382,19.0,34.0,76240.0,2242.3529411764707,0.29411764705882354,26.0,No,No,legit
PRV51248,1.0,23000.0,23000.0,0.0,1.0,1.0,500.0,500.0,0.0,1.0,2.0,23500.0,11750.0,0.5,2.0,No,No,legit
PRV51249,51.0,506000.0,9921.56862745098,11625.563448289122,40.0,75.0,15330.0,204.4,414.3449405142168,66.0,126.0,521330.0,4137.539682539683,0.40476190476190477,106.0,Yes,Yes,fraud
PRV51250,0.0,0.0,0.0,0.0,0.0,85.0,22560.0,265.4117647058824,546.5422759345827,71.0,85.0,22560.0,265.4117647058824,0.0,71.0,No,No,legit
PRV51251,0.0,0.0,0.0,0.0,0.0,11.0,3590.0,326.3636363636364,502.12095609071577,10.0,11.0,3590.0,326.3636363636364,0.0,10.0,No,No,legit
PRV51252,18.0,142000.0,7888.888888888889,7267.080398367688,18.0,69.0,12930.0,187.3913043478261,336.03506545804305,60.0,87.0,154930.0,1780.8045977011495,0.20689655172413793,78.0,No,No,legit
PRV51253,0.0,0.0,0.0,0.0,0.0,85.0,21740.0,255.76470588235293,541.45829648712,76.0,85.0,21740.0,255.76470588235293,0.0,76.0,No,No,legit
PRV51255,2.0,11000.0,5500.0,2121.3203435596424,2.0,72.0,29570.0,410.69444444444446,704.6172198063103,61.0,74.0,40570.0,548.2432432432432,0.02702702702702703,63.0,No,No,legit
PRV51256,0.0,0.0,0.0,0.0,0.0,95.0,38550.0,405.7894736842105,1550.3949935607477,80.0,95.0,38550.0,405.7894736842105,0.0,80.0,No,No,legit
PRV51258,8.0,98000.0,12250.0,7778.174593052023,7.0,6.0,1660.0,276.6666666666667,268.5268453370476,6.0,14.0,99660.0,7118.571428571428,0.5714285714285714,13.0,No,No,legit
PRV51259,4.0,150000.0,37500.0,39837.16857408418,3.0,17.0,1960.0,115.29411764705883,125.90262343666748,16.0,21.0,151960.0,7236.190476190476,0.19047619047619047,19.0,No,No,legit
PRV51260,3.0,78000.0,26000.0,19313.207915827967,3.0,59.0,14390.0,243.89830508474577,484.2378189917691,52.0,62.0,92390.0,1490.1612903225807,0.04838709677419355,55.0,No,No,legit
PRV51261,26.0,245000.0,9423.076923076924,7294.782118325821,25.0,116.0,25170.0,216.98275862068965,461.7475685820709,101.0,142.0,270170.0,1902.605633802817,0.18309859154929578,126.0,No,No,legit
PRV51262,0.0,0.0,0.0,0.0,0.0,60.0,16270.0,271.1666666666667,534.4951416965126,52.0,60.0,16270.0,271.1666666666667,0.0,52.0,No,No,legit
PRV51263,18.0,210000.0,11666.666666666666,12884.098726725124,15.0,26.0,8170.0,314.2307692307692,723.5588328639108,25.0,44.0,218170.0,4958.409090909091,0.4090909090909091,40.0,Yes,Yes,fraud
PRV51264,0.0,0.0,0.0,0.0,0.0,39.0,5270.0,135.12820512820514,230.7068291699252,35.0,39.0,5270.0,135.12820512820514,0.0,35.0,No,No,legit
PRV51265,0.0,0.0,0.0,0.0,0.0,160.0,45770.0,286.0625,566.8861175606779,84.0,160.0,45770.0,286.0625,0.0,84.0,No,No,legit
PRV51266,10.0,78300.0,7830.0,10148.897039142288,10.0,82.0,24600.0,300.0,610.7756655108705,72.0,92.0,102900.0,1118.4782608695652,0.10869565217391304,82.0,No,No,legit
PRV51267,2.0,9000.0,4500.0,2121.3203435596424,2.0,12.0,3870.0,322.5,550.1921152073734,12.0,14.0,12870.0,919.2857142857143,0.14285714285714285,14.0,No,No,legit
PRV51271,2.0,17000.0,8500.0,6363.961030678927,2.0,121.0,26180.0,216.36363636363637,429.48224643167737,89.0,123.0,43180.0,351.0569105691057,0.016260162601626018,91.0,No,No,legit
PRV51272,2.0,22000.0,11000.0,9899.494936611665,2.0,77.0,28760.0,373.5064935064935,742.0238438390646,29.0,79.0,50760.0,642.5316455696203,0.02531645569620253,31.0,No,No,legit
PRV51273,0.0,0.0,0.0,0.0,0.0,553.0,131340.0,237.50452079566003,529.6621089976009,387.0,553.0,131340.0,237.50452079566003,0.0,387.0,No,No,legit
PRV51274,10.0,165000.0,16500.0,18506.75552332175,10.0,48.0,10720.0,223.33333333333334,387.008897216618,39.0,58.0,175720.0,3029.655172413793,0.1724137931034483,49.0,No,No,legit
PRV51276,14.0,116000.0,8285.714285714286,5594.345654024543,12.0,53.0,17980.0,339.24528301886795,699.8127470880604,49.0,67.0,133980.0,1999.7014925373135,0.208955223880597,61.0,No,No,legit
PRV51277,10.0,121000.0,12100.0,15044.009512833412,10.0,49.0,20190.0,412.0408163265306,742.6023487030725,46.0,59.0,141190.0,2393.0508474576272,0.1694915254237288,56.0,No,No,legit
PRV51279,0.0,0.0,0.0,0.0,0.0,224.0,59840.0,267.14285714285717,465.34895257403923,186.0,224.0,59840.0,267.14285714285717,0.0,186.0,No,No,legit
PRV51280,0.0,0.0,0.0,0.0,0.0,39.0,20250.0,519.2307692307693,974.9828193233501,34.0,39.0,20250.0,519.2307692307693,0.0,34.0,No,No,legit
PRV51281,0.0,0.0,0.0,0.0,0.0,259.0,89470.0,345.44401544401546,706.1112632153859,200.0,259.0,89470.0,345.44401544401546,0.0,200.0,No,No,legit
PRV51282,8.0,66000.0,8250.0,6819.090848492928,8.0,51.0,11330.0,222.15686274509804,513.3704850319706,43.0,59.0,77330.0,1310.677966101695,0.13559322033898305,51.0,No,No,legit
PRV51284,17.0,182000.0,10705.882352941177,12312.41601942097,17.0,360.0,97860.0,271.8333333333333,599.0330881249579,218.0,377.0,279860.0,742.3342175066313,0.04509283819628647,235.0,No,No,legit
PRV51285,15.0,161000.0,10733.333333333334,13992.174683763506,13.0,153.0,35120.0,229.54248366013073,380.7339516424356,98.0,168.0,196120.0,1167.3809523809523,0.08928571428571429,111.0,No,No,legit
PRV51286,15.0,136000.0,9066.666666666666,9223.159256278006,12.0,55.0,9170.0,166.72727272727272,250.81389400830537,51.0,70.0,145170.0,2073.8571428571427,0.21428571428571427,63.0,No,No,legit
PRV51287,0.0,0.0,0.0,0.0,0.0,78.0,25700.0,329.4871794871795,656.5848229312262,46.0,78.0,25700.0,329.4871794871795,0.0,46.0,No,No,legit
PRV51288,3.0,37000.0,12333.333333333334,14433.756729740644,3.0,5.0,360.0,72.0,34.20526275297414,5.0,8.0,37360.0,4670.0,0.375,8.0,No,No,legit
PRV51289,0.0,0.0,0.0,0.0,0.0,92.0,46300.0,503.2608695652174,899.2904513084859,38.0,92.0,46300.0,503.2608695652174,0.0,38.0,No,No,legit
PRV51290,0.0,0.0,0.0,0.0,0.0,113.0,14990.0,132.65486725663717,209.0198969472723,81.0,113.0,14990.0,132.65486725663717,0.0,81.0,No,No,legit
PRV51292,0.0,0.0,0.0,0.0,0.0,22.0,3970.0,180.45454545454547,238.69640555729785,16.0,22.0,3970.0,180.45454545454547,0.0,16.0,No,No,legit
PRV51293,0.0,0.0,0.0,0.0,0.0,88.0,21200.0,240.9090909090909,422.29160367818713,64.0,88.0,21200.0,240.9090909090909,0.0,64.0,No,No,legit
PRV51295,0.0,0.0,0.0,0.0,0.0,7.0,1950.0,278.57142857142856,440.9999460101468,6.0,7.0,1950.0,278.57142857142856,0.0,6.0,No,No,legit
PRV51296,3.0,33000.0,11000.0,7211.102550927979,3.0,27.0,5630.0,208.5185185185185,625.5932796689488,24.0,30.0,38630.0,1287.6666666666667,0.1,27.0,No,No,legit
PRV51297,5.0,51000.0,10200.0,7726.577508832744,4.0,65.0,26090.0,401.38461538461536,818.6915569276474,44.0,70.0,77090.0,1101.2857142857142,0.07142857142857142,48.0,No,No,legit
PRV51298,0.0,0.0,0.0,0.0,0.0,100.0,31120.0,311.2,615.1936214877328,53.0,100.0,31120.0,311.2,0.0,53.0,No,No,legit
PRV51299,0.0,0.0,0.0,0.0,0.0,37.0,6230.0,168.3783783783784,322.1586351259053,27.0,37.0,6230.0,168.3783783783784,0.0,27.0,No,No,legit
PRV51300,7.0,93000.0,13285.714285714286,10980.502200328934,5.0,45.0,14540.0,323.1111111111111,725.2235461698633,29.0,52.0,107540.0,2068.076923076923,0.1346153846153846,34.0,No,No,legit
PRV51301,6.0,108000.0,18000.0,17447.06279005151,6.0,106.0,28910.0,272.7358490566038,507.97737673447045,59.0,112.0,136910.0,1222.4107142857142,0.05357142857142857,65.0,No,No,legit
PRV51302,10.0,76000.0,7600.0,7058.485830702093,10.0,33.0,4710.0,142.72727272727272,157.28701327654022,24.0,43.0,80710.0,1876.9767441860465,0.23255813953488372,34.0,No,No,legit
PRV51303,0.0,0.0,0.0,0.0,0.0,93.0,36110.0,388.2795698924731,630.1753097282673,49.0,93.0,36110.0,388.2795698924731,0.0,49.0,No,No,legit
PRV51304,2.0,28000.0,14000.0,15556.349186104046,2.0,49.0,11350.0,231.6326530612245,515.7815547738189,38.0,51.0,39350.0,771.5686274509804,0.0392156862745098,40.0,No,No,legit
PRV51305,11.0,98000.0,8909.09090909091,9974.512975123602,9.0,38.0,15400.0,405.2631578947368,693.657508924293,23.0,49.0,113400.0,2314.285714285714,0.22448979591836735,32.0,No,No,legit
PRV51306,0.0,0.0,0.0,0.0,0.0,17.0,3700.0,217.64705882352942,388.1450987028676,13.0,17.0,3700.0,217.64705882352942,0.0,13.0,No,No,legit
PRV51307,0.0,0.0,0.0,0.0,0.0,37.0,6940.0,187.56756756756758,424.62666874303574,21.0,37.0,6940.0,187.56756756756758,0.0,21.0,No,No,legit
PRV51308,0.0,0.0,0.0,0.0,0.0,35.0,13790.0,394.0,652.5885110127838,31.0,35.0,13790.0,394.0,0.0,31.0,No,No,legit
PRV51309,0.0,0.0,0.0,0.0,0.0,18.0,3790.0,210.55555555555554,292.54405846605545,17.0,18.0,3790.0,210.55555555555554,0.0,17.0,No,No,legit
PRV51311,3.0,13000.0,4333.333333333333,1527.5252316519466,3.0,18.0,3010.0,167.22222222222223,249.1587151987205,15.0,21.0,16010.0,762.3809523809524,0.14285714285714285,18.0,No,No,legit
PRV51312,4.0,19000.0,4750.0,2061.5528128088304,3.0,42.0,9790.0,233.0952380952381,331.7984114344578,26.0,46.0,28790.0,625.8695652173913,0.08695652173913043,29.0,No,No,legit
PRV51313,0.0,0.0,0.0,0.0,0.0,19.0,4970.0,261.57894736842104,357.79049049369564,16.0,19.0,4970.0,261.57894736842104,0.0,16.0,No,No,legit
PRV51314,0.0,0.0,0.0,0.0,0.0,30.0,6460.0,215.33333333333334,327.8112717480249,20.0,30.0,6460.0,215.33333333333334,0.0,20.0,No,No,legit
PRV51315,0.0,0.0,0.0,0.0,0.0,47.0,7210.0,153.40425531914894,392.4908007548085,22.0,47.0,7210.0,153.40425531914894,0.0,22.0,No,No,legit
PRV51316,3.0,21000.0,7000.0,4358.898943540674,3.0,0.0,0.0,0.0,0.0,0.0,3.0,21000.0,7000.0,1.0,3.0,No,No,legit
PRV51318,3.0,13000.0,4333.333333333333,1527.5252316519468,3.0,0.0,0.0,0.0,0.0,0.0,3.0,13000.0,4333.333333333333,1.0,3.0,No,No,legit
PRV51322,0.0,0.0,0.0,0.0,0.0,12.0,850.0,70.83333333333333,51.954233939520506,11.0,12.0,850.0,70.83333333333333,0.0,11.0,No,No,legit
PRV51323,0.0,0.0,0.0,0.0,0.0,76.0,20860.0,274.4736842105263,922.2875831132675,32.0,76.0,20860.0,274.4736842105263,0.0,32.0,No,No,legit
PRV51324,0.0,0.0,0.0,0.0,0.0,28.0,9330.0,333.2142857142857,694.7211194878373,25.0,28.0,9330.0,333.2142857142857,0.0,25.0,No,No,legit
PRV51325,0.0,0.0,0.0,0.0,0.0,15.0,15140.0,1009.3333333333334,1355.962845396303,5.0,15.0,15140.0,1009.3333333333334,0.0,5.0,No,No,legit
PRV51326,0.0,0.0,0.0,0.0,0.0,44.0,14000.0,318.1818181818182,652.2172299246402,22.0,44.0,14000.0,318.1818181818182,0.0,22.0,No,No,legit
PRV51327,0.0,0.0,0.0,0.0,0.0,41.0,8990.0,219.26829268292684,492.5920738496633,27.0,41.0,8990.0,219.26829268292684,0.0,27.0,No,No,legit
PRV51328,0.0,0.0,0.0,0.0,0.0,7.0,550.0,78.57142857142857,84.93695140682713,5.0,7.0,550.0,78.57142857142857,0.0,5.0,No,No,legit
PRV51329,0.0,0.0,0.0,0.0,0.0,74.0,19360.0,261.6216216216216,504.5465264317263,28.0,74.0,19360.0,261.6216216216216,0.0,28.0,No,No,legit
PRV51330,0.0,0.0,0.0,0.0,0.0,19.0,3810.0,200.52631578947367,166.91560356494625,9.0,19.0,3810.0,200.52631578947367,0.0,9.0,No,No,legit
PRV51331,0.0,0.0,0.0,0.0,0.0,5.0,320.0,64.0,40.98780306383839,4.0,5.0,320.0,64.0,0.0,4.0,No,No,legit
PRV51334,2.0,15000.0,7500.0,3535.5339059327375,2.0,0.0,0.0,0.0,0.0,0.0,2.0,15000.0,7500.0,1.0,2.0,No,No,legit
PRV51335,0.0,0.0,0.0,0.0,0.0,142.0,46080.0,324.50704225352115,686.4210579115279,92.0,142.0,46080.0,324.50704225352115,0.0,92.0,No,No,legit
PRV51336,10.0,116000.0,11600.0,8071.899129421499,10.0,59.0,13450.0,227.96610169491527,453.54458268869826,59.0,69.0,129450.0,1876.0869565217392,0.14492753623188406,69.0,No,No,legit
PRV51337,40.0,350000.0,8750.0,8758.146390939592,37.0,128.0,29100.0,227.34375,456.83864788002586,120.0,168.0,379100.0,2256.5476190476193,0.23809523809523808,157.0,Yes,Yes,fraud
PRV51338,7.0,73000.0,10428.57142857143,5255.382728122437,7.0,121.0,40860.0,337.68595041322317,643.5160711934843,118.0,128.0,113860.0,889.53125,0.0546875,125.0,Yes,Yes,fraud
PRV51340,0.0,0.0,0.0,0.0,0.0,151.0,43210.0,286.158940397351,558.2673922379877,141.0,151.0,43210.0,286.158940397351,0.0,141.0,No,No,legit
PRV51341,0.0,0.0,0.0,0.0,0.0,71.0,14530.0,204.64788732394365,493.6940376558152,70.0,71.0,14530.0,204.64788732394365,0.0,70.0,No,No,legit
PRV51342,28.0,319000.0,11392.857142857143,11056.552559335774,28.0,179.0,37780.0,211.0614525139665,403.61079764750303,154.0,207.0,356780.0,1723.574879227053,0.13526570048309178,182.0,No,No,legit
PRV51344,2.0,19000.0,9500.0,707.1067811865476,2.0,31.0,7250.0,233.8709677419355,430.2842271441428,31.0,33.0,26250.0,795.4545454545455,0.06060606060606061,33.0,No,No,legit
PRV51345,0.0,0.0,0.0,0.0,0.0,49.0,15120.0,308.57142857142856,695.4764553886781,47.0,49.0,15120.0,308.57142857142856,0.0,47.0,No,No,legit
PRV51346,5.0,41000.0,8200.0,4658.3258795408465,5.0,261.0,63490.0,243.25670498084293,471.8381885316125,241.0,266.0,104490.0,392.81954887218046,0.018796992481203006,246.0,No,No,legit
PRV51347,0.0,0.0,0.0,0.0,0.0,2067.0,596900.0,288.7760038703435,707.2670097517289,947.0,2067.0,596900.0,288.7760038703435,0.0,947.0,Yes,Yes,fraud
PRV51348,19.0,146000.0,7684.210526315789,6481.191862089594,19.0,36.0,6330.0,175.83333333333334,310.15549095804926,36.0,55.0,152330.0,2769.6363636363635,0.34545454545454546,55.0,No,No,legit
PRV51349,5.0,37000.0,7400.0,4159.326868617084,5.0,25.0,3480.0,139.2,233.9857545521379,23.0,30.0,40480.0,1349.3333333333333,0.16666666666666666,28.0,No,No,legit
PRV51350,21.0,142000.0,6761.9047619047615,3562.369462938423,20.0,218.0,71380.0,327.43119266055044,607.7106752633077,212.0,239.0,213380.0,892.8033472803347,0.08786610878661087,232.0,No,No,legit
PRV51351,0.0,0.0,0.0,0.0,0.0,32.0,10840.0,338.75,689.1123322446152,32.0,32.0,10840.0,338.75,0.0,32.0,No,No,legit
PRV51352,0.0,0.0,0.0,0.0,0.0,4.0,5900.0,1475.0,1004.5728777279758,4.0,4.0,5900.0,1475.0,0.0,4.0,No,No,legit
PRV51353,5.0,50000.0,10000.0,4636.809247747852,5.0,13.0,1210.0,93.07692307692308,119.95725734503765,12.0,18.0,51210.0,2845.0,0.2777777777777778,17.0,No,No,legit
PRV51354,1.0,10000.0,10000.0,0.0,1.0,3.0,440.0,146.66666666666666,92.37604307034013,3.0,4.0,10440.0,2610.0,0.25,4.0,No,No,legit
PRV51355,15.0,134100.0,8940.0,7686.518810786286,12.0,59.0,10960.0,185.76271186440678,346.53558005029566,57.0,74.0,145060.0,1960.2702702702702,0.20270270270270271,69.0,No,No,legit
PRV51356,17.0,167000.0,9823.529411764706,8783.758407692341,17.0,78.0,20800.0,266.6666666666667,477.35653768358935,75.0,95.0,187800.0,1976.842105263158,0.17894736842105263,92.0,No,No,legit
PRV51357,13.0,170000.0,13076.923076923076,8331.281798754402,13.0,148.0,35130.0,237.36486486486487,450.3987069471997,136.0,161.0,205130.0,1274.0993788819876,0.08074534161490683,149.0,Yes,Yes,fraud
PRV51358,7.0,60000.0,8571.42857142857,4649.62876142253,7.0,10.0,1210.0,121.0,241.03711102004377,10.0,17.0,61210.0,3600.5882352941176,0.4117647058823529,17.0,No,No,legit
PRV51360,9.0,86000.0,9555.555555555555,9837.569708915804,9.0,20.0,8230.0,411.5,841.4728628704365,20.0,29.0,94230.0,3249.310344827586,0.3103448275862069,29.0,No,No,legit
PRV51361,0.0,0.0,0.0,0.0,0.0,32.0,7870.0,245.9375,580.1382447869785,32.0,32.0,7870.0,245.9375,0.0,32.0,No,No,legit
PRV51362,6.0,141000.0,23500.0,26036.512823340992,6.0,38.0,10320.0,271.57894736842104,616.1367271733077,38.0,44.0,151320.0,3439.090909090909,0.13636363636363635,44.0,No,No,legit
PRV51363,0.0,0.0,0.0,0.0,0.0,3.0,150.0,50.0,43.58898943540674,3.0,3.0,150.0,50.0,0.0,3.0,No,No,legit
PRV51364,6.0,52000.0,8666.666666666666,5501.514942874069,6.0,17.0,3830.0,225.2941176470588,366.19867638788,17.0,23.0,55830.0,2427.391304347826,0.2608695652173913,23.0,No,No,legit
PRV51366,0.0,0.0,0.0,0.0,0.0,57.0,18340.0,321.7543859649123,700.405807899498,53.0,57.0,18340.0,321.7543859649123,0.0,53.0,No,No,legit
PRV51368,0.0,0.0,0.0,0.0,0.0,4.0,570.0,142.5,131.24404748406687,4.0,4.0,570.0,142.5,0.0,4.0,No,No,legit
PRV51369,0.0,0.0,0.0,0.0,0.0,2083.0,601910.0,288.96303408545367,580.5559626928856,963.0,2083.0,601910.0,288.96303408545367,0.0,963.0,Yes,Yes,fraud
PRV51371,11.0,83400.0,7581.818181818182,4525.885146978032,11.0,35.0,9730.0,278.0,516.821735110234,34.0,46.0,93130.0,2024.5652173913043,0.2391304347826087,45.0,No,No,legit
PRV51376,0.0,0.0,0.0,0.0,0.0,51.0,19420.0,380.7843137254902,937.2530995142239,48.0,51.0,19420.0,380.7843137254902,0.0,48.0,No,No,legit
PRV51377,3.0,102000.0,34000.0,26514.147167125706,3.0,92.0,21950.0,238.58695652173913,444.1700038898064,91.0,95.0,123950.0,1304.7368421052631,0.031578947368421054,94.0,No,No,legit
PRV51378,108.0,1202000.0,11129.62962962963,9737.769796478422,85.0,53.0,13370.0,252.26415094339623,460.9965856265764,53.0,161.0,1215370.0,7548.88198757764,0.6708074534161491,138.0,Yes,Yes,fraud
PRV51379,2.0,13000.0,6500.0,4949.747468305833,2.0,20.0,6340.0,317.0,768.5262725365656,20.0,22.0,19340.0,879.0909090909091,0.09090909090909091,22.0,No,No,legit
PRV51380,4.0,51000.0,12750.0,8808.140174482542,4.0,4.0,560.0,140.0,176.63521732655695,4.0,8.0,51560.0,6445.0,0.5,8.0,No,No,legit
PRV51382,0.0,0.0,0.0,0.0,0.0,16.0,6840.0,427.5,1303.9043932231637,16.0,16.0,6840.0,427.5,0.0,16.0,No,No,legit
PRV51383,9.0,89000.0,9888.888888888889,9116.52955411823,9.0,68.0,19490.0,286.61764705882354,525.0120404990802,68.0,77.0,108490.0,1408.9610389610389,0.11688311688311688,77.0,No,No,legit
PRV51386,0.0,0.0,0.0,0.0,0.0,382.0,99320.0,260.0,536.9179079663977,274.0,382.0,99320.0,260.0,0.0,274.0,No,No,legit
PRV51387,13.0,96000.0,7384.615384615385,5331.329751860874,13.0,46.0,18420.0,400.4347826086956,767.8221915745834,40.0,59.0,114420.0,1939.322033898305,0.22033898305084745,53.0,No,No,legit
PRV51388,14.0,159000.0,11357.142857142857,14710.577789505716,14.0,72.0,32010.0,444.5833333333333,894.2003076161656,67.0,86.0,191010.0,2221.046511627907,0.16279069767441862,81.0,No,No,legit
